data
487.44140625
-166.44964599609375
-376.28082275390625
-107.4169921875
-260.0182800292969
-348.58514404296875
22.411727905273438
426.0133056640625
-20.158340454101562
-101.61451721191406
-154.8571319580078
-68.79142761230469
-146.64154052734375
-196.73468017578125
-342.18341064453125
40.4974365234375
9.0408935546875
-57.452362060546875
-224.67050170898438
-161.83416748046875
1541.38525390625
1116.1214599609375
-250.9012908935547
-122.0276107788086
-118.03933715820312
-133.003173828125
-102.81057739257812
25.339248657226562
-35.429046630859375
-195.2617645263672
2897.4921875
-15.331405639648438
-62.69371032714844
863.08154296875
461.708251953125
-53.65130615234375
1548.4588623046875
-84.09075164794922
1440.3076171875
46.39961242675781
1738.1728515625
1558.5216064453125
579.4814453125
717.3492431640625
74.157958984375
1759.330322265625
983.985107421875
2082.10595703125
1162.573486328125
190.74533081054688
1870.17626953125
293.5005187988281
-104.64149475097656
1506.6837158203125
2853.428955078125
1072.309814453125
534.9150390625
1878.175537109375
-67.90596008300781
2649.447265625
