data
-558.3359375
-310.244384765625
-433.6103210449219
-949.0614624023438
-719.8220825195312
-475.29705810546875
-524.1089477539062
-43.943023681640625
910.314453125
209.24081420898438
-49.22538757324219
-493.14434814453125
-172.3844451904297
-216.13856506347656
-243.03976440429688
-170.57070922851562
-93.40072631835938
-484.3133850097656
-26.875625610351562
-442.94525146484375
722.7718505859375
-34.73187255859375
197.55441284179688
95.04458618164062
-45.819244384765625
120.73162841796875
-167.5865478515625
-152.7773895263672
-568.0167846679688
1691.0484619140625
-135.15509033203125
1196.9456787109375
-87.63632202148438
355.9730224609375
583.1287841796875
1469.927001953125
435.6341552734375
744.4492797851562
645.8967895507812
220.95062255859375
-69.33027648925781
206.80715942382812
573.3829345703125
103.679443359375
-35.41252136230469
-52.729522705078125
383.5941162109375
349.52685546875
770.2457885742188
295.0252685546875
-9.276962280273438
180.81747436523438
595.2943725585938
3056.525634765625
3770.937744140625
3641.56396484375
1666.1185302734375
3546.6728515625
273.166015625
113.9022216796875
3447.229248046875
3597.203857421875
3522.56298828125
2116.41357421875
3173.009521484375
3437.694091796875
3663.066650390625
3700.4501953125
3250.140625
2228.988037109375
3928.3720703125
4656.50341796875
3850.053955078125
3857.476806640625
3632.52685546875
2959.8251953125
3889.607177734375
3993.038818359375
3612.126220703125
3697.25341796875
3044.468505859375
4344.9404296875
3306.31787109375
3660.060302734375
3209.389892578125
3666.17431640625
3935.122802734375
4315.0625
3928.48193359375
4144.8505859375
3106.831787109375
3911.90478515625
4033.39404296875
4066.76904296875
3952.155517578125
4076.2314453125
3632.43994140625
3861.185302734375
4236.078125
4137.5224609375
