data
63.873321533203125
-408.889404296875
-128.10914611816406
-915.8596801757812
-773.9549560546875
-287.25091552734375
24.879379272460938
-1754.9481201171875
254.20172119140625
-257.6827392578125
-502.7318115234375
-673.7882080078125
-688.5977783203125
-378.0236511230469
-608.3494873046875
68.72479248046875
-256.0198974609375
1099.5115966796875
-438.01336669921875
-115.98505401611328
-122.82837677001953
-86.7214584350586
-113.27529907226562
-68.67916870117188
-79.72390747070312
430.60003662109375
-182.41029357910156
-259.8780212402344
476.8658447265625
-185.4857177734375
482.70904541015625
13.025360107421875
-66.39962768554688
2146.146240234375
344.60052490234375
2117.578369140625
2510.965087890625
2256.77978515625
956.50390625
2081.613037109375
87.8756103515625
1971.912841796875
1372.74462890625
49.98406982421875
3269.5107421875
2759.19921875
218.65908813476562
-162.6998291015625
1757.990478515625
3216.084228515625
329.5946044921875
1326.4954833984375
2783.781005859375
312.50701904296875
2901.500732421875
1526.98046875
1636.7076416015625
3249.2568359375
1057.3145751953125
339.56915283203125
3390.205322265625
2114.546875
3735.21044921875
3797.22705078125
179.16552734375
4031.455078125
4351.74658203125
4159.70458984375
129.05215454101562
4190.2470703125
3704.408935546875
3374.819091796875
3776.729248046875
4240.6787109375
3812.664306640625
3887.286865234375
3381.21533203125
191.86111450195312
3895.114501953125
2280.204833984375
4007.34130859375
4409.7919921875
4046.778564453125
1158.0653076171875
3606.556640625
4275.5927734375
4448.400390625
3576.066650390625
4067.546875
4109.58984375
4427.45458984375
3687.044921875
4282.45458984375
4717.9716796875
3859.470458984375
4026.8720703125
3887.42041015625
3858.23583984375
3903.607421875
4351.7197265625
